date,aircraft_official,helicopter_official,tank_official,APC_official,field_artillery_official,MRL_official,military_auto_official,fuel_tank_official,drone_official,naval_ship_official,anti_aircraft_warfare_official,special_equipment_official,mobile_SRBM_system_official,vehicles_and_fuel_tanks_official,cruise_missiles_official,submarines_official,ground_robotic_systems_official,APC_ws,MRL_ws,aircraft_ws,anti_aircraft_warfare_ws,drone_ws,field_artillery_ws,helicopter_ws,naval_ship_ws,tank_ws
2022-06-18,1.0,0.0,9.0,10.0,5.0,0.0,100.0,60.0,1.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-06-19,0.0,1.0,3.0,4.0,6.0,2.0,100.0,60.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-06-20,0.0,0.0,9.0,11.0,4.0,3.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-06-21,0.0,0.0,19.0,18.0,3.0,1.0,100.0,60.0,10.0,0.0,0.0,4.0,0.0,10.0,7.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-06-22,0.0,1.0,0.0,8.0,0.0,0.0,100.0,60.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-06-23,0.0,1.0,8.0,18.0,4.0,1.0,100.0,60.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0
2022-06-24,0.0,0.0,3.0,5.0,3.0,1.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2022-06-25,1.0,1.0,4.0,8.0,5.0,0.0,100.0,60.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
2022-06-26,0.0,0.0,21.0,14.0,0.0,2.0,100.0,60.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-06-27,0.0,0.0,20.0,28.0,7.0,0.0,100.0,60.0,6.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2022-06-28,0.0,1.0,15.0,17.0,7.0,0.0,100.0,60.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
2022-06-29,0.0,0.0,5.0,16.0,3.0,3.0,100.0,60.0,4.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-06-30,0.0,0.0,1.0,6.0,9.0,0.0,100.0,60.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
2022-07-01,0.0,1.0,4.0,10.0,6.0,0.0,100.0,60.0,4.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
2022-07-02,0.0,0.0,5.0,1.0,4.0,0.0,100.0,60.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
2022-07-03,0.0,1.0,2.0,7.0,1.0,0.0,100.0,60.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0
2022-07-04,0.0,0.0,5.0,0.0,3.0,0.0,100.0,60.0,4.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0
2022-07-05,0.0,0.0,5.0,28.0,2.0,1.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022-07-06,0.0,0.0,6.0,17.0,0.0,0.0,100.0,60.0,4.0,0.0,2.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-07-07,0.0,0.0,2.0,8.0,9.0,0.0,100.0,60.0,3.0,0.0,0.0,1.0,0.0,17.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2022-07-08,0.0,0.0,35.0,14.0,13.0,0.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
2022-07-09,0.0,0.0,1.0,4.0,4.0,0.0,100.0,60.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
2022-07-10,0.0,1.0,3.0,8.0,2.0,0.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2022-07-11,0.0,0.0,4.0,5.0,4.0,0.0,100.0,60.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
2022-07-12,0.0,0.0,4.0,1.0,0.0,0.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2022-07-13,0.0,0.0,0.0,3.0,1.0,0.0,100.0,60.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-07-14,2.0,0.0,18.0,0.0,1.0,0.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-15,1.0,0.0,5.0,34.0,2.0,0.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0
2022-07-16,0.0,0.0,5.0,8.0,4.0,0.0,100.0,60.0,6.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-07-17,0.0,0.0,7.0,5.0,0.0,1.0,100.0,60.0,1.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2022-07-18,0.0,0.0,3.0,7.0,3.0,0.0,100.0,60.0,2.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
2022-07-19,0.0,0.0,4.0,6.0,2.0,0.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-07-20,1.0,0.0,9.0,13.0,5.0,2.0,100.0,60.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-07-21,0.0,0.0,4.0,7.0,3.0,1.0,100.0,60.0,7.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,8.0,4.0,0.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-07-23,0.0,0.0,4.0,9.0,1.0,2.0,100.0,60.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-07-24,0.0,0.0,14.0,13.0,5.0,2.0,100.0,60.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0
2022-07-25,1.0,0.0,8.0,8.0,7.0,2.0,100.0,60.0,5.0,0.0,3.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-07-26,0.0,1.0,7.0,9.0,4.0,1.0,100.0,60.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-07-27,0.0,1.0,1.0,12.0,3.0,0.0,100.0,60.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2022-07-28,0.0,0.0,4.0,8.0,11.0,0.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2022-07-29,0.0,0.0,7.0,8.0,6.0,0.0,100.0,60.0,2.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
2022-07-30,0.0,0.0,10.0,8.0,6.0,0.0,100.0,60.0,2.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
2022-07-31,1.0,0.0,4.0,9.0,10.0,1.0,100.0,60.0,2.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,12.0
2022-08-01,0.0,0.0,5.0,7.0,16.0,0.0,100.0,60.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
2022-08-02,0.0,1.0,0.0,3.0,4.0,0.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-03,0.0,0.0,6.0,8.0,3.0,0.0,100.0,60.0,1.0,0.0,1.0,1.0,0.0,8.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-08-04,0.0,0.0,15.0,4.0,7.0,1.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-08-05,0.0,0.0,3.0,6.0,4.0,0.0,100.0,60.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
2022-08-06,0.0,0.0,10.0,19.0,5.0,0.0,100.0,60.0,2.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-07,0.0,0.0,3.0,4.0,3.0,0.0,100.0,60.0,6.0,0.0,5.0,1.0,0.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2022-08-08,0.0,1.0,6.0,15.0,2.0,1.0,100.0,60.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2022-08-09,0.0,1.0,6.0,6.0,4.0,0.0,100.0,60.0,3.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-08-10,9.0,0.0,15.0,10.0,7.0,0.0,100.0,60.0,9.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-08-11,0.0,0.0,14.0,14.0,3.0,0.0,100.0,60.0,6.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-12,1.0,0.0,3.0,8.0,1.0,0.0,100.0,60.0,6.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-08-13,0.0,0.0,7.0,7.0,3.0,0.0,100.0,60.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-14,0.0,1.0,8.0,11.0,2.0,0.0,100.0,60.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-15,0.0,1.0,12.0,15.0,5.0,0.0,100.0,60.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2022-08-16,0.0,1.0,4.0,11.0,4.0,2.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-08-17,0.0,0.0,6.0,10.0,4.0,0.0,100.0,60.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-08-18,1.0,1.0,3.0,17.0,17.0,2.0,100.0,60.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2022-08-19,0.0,0.0,10.0,16.0,6.0,1.0,100.0,60.0,2.0,0.0,5.0,1.0,0.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-08-20,0.0,0.0,8.0,17.0,2.0,0.0,100.0,60.0,8.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-08-21,0.0,0.0,5.0,12.0,10.0,0.0,100.0,60.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0
2022-08-22,0.0,1.0,7.0,6.0,4.0,0.0,100.0,60.0,9.0,0.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0
2022-08-23,0.0,0.0,2.0,8.0,1.0,0.0,100.0,60.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
2022-08-24,0.0,1.0,3.0,5.0,3.0,0.0,100.0,60.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2022-08-25,0.0,3.0,5.0,2.0,1.0,6.0,100.0,60.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0
2022-08-26,0.0,0.0,7.0,6.0,3.0,0.0,100.0,60.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-08-27,0.0,0.0,3.0,3.0,5.0,2.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2022-08-28,0.0,0.0,3.0,3.0,5.0,0.0,100.0,60.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2022-08-29,0.0,1.0,5.0,12.0,10.0,5.0,100.0,60.0,6.0,0.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2022-08-30,0.0,1.0,7.0,25.0,19.0,3.0,100.0,60.0,3.0,0.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-08-31,0.0,0.0,20.0,18.0,12.0,3.0,100.0,60.0,2.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,7.0
2022-09-01,0.0,1.0,23.0,33.0,24.0,2.0,100.0,60.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2022-09-02,0.0,0.0,12.0,21.0,11.0,2.0,100.0,60.0,2.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0
2022-09-03,1.0,0.0,25.0,37.0,8.0,4.0,100.0,60.0,11.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
2022-09-04,1.0,1.0,15.0,27.0,13.0,1.0,100.0,60.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-09-05,0.0,0.0,19.0,29.0,10.0,0.0,100.0,60.0,3.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0
2022-09-06,0.0,1.0,9.0,25.0,22.0,2.0,100.0,60.0,9.0,0.0,0.0,2.0,0.0,19.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0
2022-09-07,1.0,1.0,20.0,36.0,15.0,4.0,100.0,60.0,4.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,17.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0
2022-09-08,2.0,2.0,15.0,37.0,32.0,5.0,100.0,60.0,4.0,0.0,3.0,1.0,0.0,24.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0
2022-09-09,0.0,1.0,10.0,18.0,11.0,1.0,100.0,60.0,4.0,0.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,14.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,9.0
2022-09-10,0.0,1.0,14.0,9.0,22.0,5.0,100.0,60.0,10.0,0.0,3.0,2.0,0.0,27.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0
2022-09-11,3.0,1.0,18.0,33.0,4.0,0.0,100.0,60.0,4.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,56.0,1.0,2.0,0.0,1.0,12.0,0.0,0.0,27.0
2022-09-12,1.0,0.0,15.0,23.0,0.0,0.0,100.0,60.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,6.0,1.0,2.0,1.0,9.0,0.0,0.0,18.0
2022-09-13,1.0,0.0,6.0,22.0,16.0,0.0,100.0,60.0,1.0,0.0,3.0,0.0,0.0,6.0,17.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0
2022-09-14,2.0,2.0,5.0,3.0,11.0,0.0,100.0,60.0,4.0,0.0,2.0,3.0,0.0,32.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0
2022-09-15,4.0,0.0,13.0,17.0,5.0,0.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0
2022-09-16,0.0,1.0,6.0,8.0,7.0,1.0,100.0,60.0,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
2022-09-17,1.0,0.0,3.0,11.0,4.0,0.0,100.0,60.0,3.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0
2022-09-18,0.0,1.0,8.0,17.0,3.0,0.0,100.0,60.0,7.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0
2022-09-19,0.0,0.0,2.0,2.0,4.0,0.0,100.0,60.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0
2022-09-20,1.0,0.0,4.0,4.0,10.0,6.0,100.0,60.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2022-09-21,1.0,0.0,11.0,24.0,17.0,0.0,100.0,60.0,7.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
2022-09-22,0.0,1.0,9.0,28.0,1.0,0.0,100.0,60.0,9.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
2022-09-23,1.0,1.0,18.0,20.0,14.0,8.0,100.0,60.0,9.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0
2022-09-24,1.0,1.0,8.0,11.0,6.0,1.0,100.0,60.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0
2022-09-25,4.0,0.0,13.0,25.0,7.0,1.0,100.0,60.0,10.0,0.0,1.0,4.0,0.0,20.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022-09-26,1.0,4.0,15.0,25.0,1.0,2.0,100.0,60.0,4.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,7.0
2022-09-27,1.0,0.0,16.0,24.0,9.0,1.0,100.0,60.0,7.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0
2022-09-28,1.0,0.0,6.0,8.0,3.0,0.0,100.0,60.0,12.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,15.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0
2022-09-29,0.0,0.0,13.0,20.0,4.0,0.0,100.0,60.0,6.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
2022-09-30,2.0,1.0,13.0,23.0,6.0,2.0,100.0,60.0,8.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2022-10-01,0.0,1.0,16.0,17.0,6.0,3.0,100.0,60.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0
2022-10-02,0.0,1.0,23.0,26.0,8.0,1.0,100.0,60.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0
2022-10-03,1.0,1.0,3.0,16.0,0.0,1.0,100.0,60.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0
2022-10-04,1.0,0.0,44.0,27.0,2.0,2.0,100.0,60.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0
2022-10-05,0.0,4.0,11.0,20.0,7.0,1.0,100.0,60.0,4.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,20.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,16.0
2022-10-06,0.0,0.0,14.0,26.0,10.0,3.0,100.0,60.0,15.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,19.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,9.0
2022-10-07,0.0,1.0,17.0,29.0,31.0,0.0,100.0,60.0,20.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0
2022-10-08,0.0,1.0,6.0,18.0,4.0,1.0,100.0,60.0,12.0,0.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0
2022-10-09,0.0,1.0,14.0,22.0,18.0,3.0,100.0,60.0,7.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,9.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,7.0
2022-10-10,1.0,0.0,9.0,16.0,9.0,5.0,100.0,60.0,11.0,0.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0
2022-10-11,1.0,0.0,9.0,13.0,10.0,0.0,100.0,60.0,17.0,0.0,0.0,0.0,0.0,8.0,46.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
2022-10-12,0.0,0.0,1.0,19.0,11.0,2.0,100.0,60.0,15.0,0.0,1.0,0.0,0.0,11.0,20.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
2022-10-13,0.0,5.0,6.0,0.0,49.0,2.0,100.0,60.0,53.0,1.0,1.0,4.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-10-14,0.0,0.0,10.0,5.0,10.0,5.0,100.0,60.0,17.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0
2022-10-15,0.0,2.0,3.0,7.0,16.0,3.0,100.0,60.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
2022-10-16,0.0,0.0,5.0,14.0,7.0,0.0,100.0,60.0,14.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
2022-10-17,0.0,0.0,8.0,12.0,10.0,1.0,100.0,60.0,17.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0
2022-10-18,0.0,0.0,11.0,14.0,23.0,6.0,100.0,60.0,35.0,0.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
2022-10-19,1.0,0.0,6.0,16.0,15.0,0.0,100.0,60.0,10.0,0.0,1.0,2.0,0.0,14.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0
